time,pid,count,event
3,629355,34983,ref-cycles
3,465012,28865,ref-cycles
3,465032,28865,ref-cycles
3,465020,24541,ref-cycles
3,648053,23460,ref-cycles
3,310,18216,ref-cycles
3,465017,17687,ref-cycles
3,465018,17227,ref-cycles
3,465019,17135,ref-cycles
3,630151,16652,ref-cycles
3,88546,16054,ref-cycles
3,465022,15502,ref-cycles
3,465021,15042,ref-cycles
3,465045,14674,ref-cycles
3,465016,11684,ref-cycles
3,311,11385,ref-cycles
3,465014,10833,ref-cycles
3,465023,8694,ref-cycles
3,1328,1218,LLC-load-misses
3,629101,729,LLC-load-misses
3,629342,395,LLC-load-misses
3,648761,225,LLC-load-misses
3,647531,222,LLC-load-misses
3,104329,202,LLC-load-misses
3,648029,106,LLC-load-misses
3,629354,38,LLC-load-misses
3,648038,31,LLC-load-misses
3,648036,27,LLC-load-misses
3,648037,25,LLC-load-misses
3,648052,25,LLC-load-misses
3,648040,23,LLC-load-misses
3,647972,14,LLC-load-misses
3,88546,8,LLC-load-misses
3,635987,7,LLC-load-misses
3,465024,5,LLC-load-misses
3,465034,5,LLC-load-misses
3,629122,5,LLC-load-misses
3,630151,5,LLC-load-misses
3,629121,4,LLC-load-misses
3,648053,4,LLC-load-misses
3,629123,3,LLC-load-misses
3,629353,3,LLC-load-misses
3,465012,2,LLC-load-misses
3,465030,2,LLC-load-misses
3,465031,2,LLC-load-misses
3,465045,2,LLC-load-misses
3,629355,2,LLC-load-misses
3,15,1,LLC-load-misses
3,310,1,LLC-load-misses
3,42066,1,LLC-load-misses
3,465021,1,LLC-load-misses
3,465023,1,LLC-load-misses
3,647539,1,LLC-load-misses
3,648763,1,LLC-load-misses
3,648761,302530,LLC-loads
3,629354,282499,LLC-loads
3,648052,256355,LLC-loads
3,629353,69591,LLC-loads
3,648051,66801,LLC-loads
3,648029,49051,LLC-loads
3,629101,40039,LLC-loads
3,629137,22116,LLC-loads
3,647972,7973,LLC-loads
3,465034,5570,LLC-loads
3,42066,4692,LLC-loads
3,648040,3340,LLC-loads
3,629342,3121,LLC-loads
3,1328,2645,LLC-loads
3,629121,2142,LLC-loads
3,629122,1480,LLC-loads
3,647531,1020,LLC-loads
3,648767,954,LLC-loads
3,629123,920,LLC-loads
3,648038,822,LLC-loads
3,648036,757,LLC-loads
3,635987,756,LLC-loads
3,648037,712,LLC-loads
3,238520,703,LLC-loads
3,648437,692,LLC-loads
3,465059,688,LLC-loads
3,648763,540,LLC-loads
3,104341,507,LLC-loads
3,647539,500,LLC-loads
3,465033,488,LLC-loads
3,465030,464,LLC-loads
3,15,347,LLC-loads
3,629124,328,LLC-loads
3,648039,328,LLC-loads
3,104329,299,LLC-loads
3,465031,242,LLC-loads
3,465032,240,LLC-loads
3,465024,235,LLC-loads
3,648053,190,LLC-loads
3,465012,178,LLC-loads
3,629355,147,LLC-loads
3,465022,133,LLC-loads
3,465018,123,LLC-loads
3,88546,118,LLC-loads
3,465020,104,LLC-loads
3,630151,104,LLC-loads
3,310,96,LLC-loads
3,465045,90,LLC-loads
3,311,79,LLC-loads
3,465016,65,LLC-loads
3,465017,63,LLC-loads
3,465019,61,LLC-loads
3,465014,57,LLC-loads
3,465021,57,LLC-loads
3,465023,53,LLC-loads
3,629137,285,LLC-store-misses
3,648761,21,LLC-store-misses
3,648052,12,LLC-store-misses
3,648051,1,LLC-store-misses
3,648761,24043,LLC-stores
3,629354,16279,LLC-stores
3,629353,3809,LLC-stores
3,648051,3552,LLC-stores
4,629354,34270461,cycles
4,648761,33958316,cycles
4,648052,30850218,cycles
4,629353,9972660,cycles
4,647531,785354,cycles
4,647972,674758,cycles
4,42066,452472,cycles
4,648034,292348,cycles
4,648032,262973,cycles
4,648762,173731,cycles
4,648033,125572,cycles
4,648767,121390,cycles
4,629123,117668,cycles
4,15,107343,cycles
4,648036,102980,cycles
4,238520,87949,cycles
4,648437,80527,cycles
4,648763,72484,cycles
4,635987,65803,cycles
4,629124,65664,cycles
4,629122,65111,cycles
4,629121,62032,cycles
4,465059,58515,cycles
4,465033,56750,cycles
4,648037,46248,cycles
4,648038,38267,cycles
4,922,31040,cycles
4,647539,30957,cycles
4,465031,29687,cycles
4,465032,27902,cycles
4,465054,24686,cycles
4,87481,18887,cycles
4,648031,18409,cycles
4,484037,16437,cycles
4,510801,15677,cycles
4,465018,13894,cycles
4,465022,13816,cycles
4,911,12912,cycles
4,465016,12583,cycles
4,465012,9246,cycles
4,465014,9048,cycles
4,465023,7615,cycles
4,648761,24038066,instructions
4,629354,19558060,instructions
4,648052,19009978,instructions
4,629353,6436239,instructions
4,648051,5476348,instructions
4,647531,990908,instructions
4,648034,310977,instructions
4,647972,275892,instructions
4,42066,230534,instructions
4,648032,171826,instructions
4,648762,127412,instructions
4,629342,103863,instructions
4,629123,91597,instructions
4,15,82372,instructions
4,648033,68105,instructions
4,648036,65402,instructions
4,648039,65041,instructions
4,629122,48937,instructions
4,648767,48876,instructions
4,629124,40949,instructions
4,238520,38845,instructions
4,635987,38817,instructions
4,648437,37775,instructions
4,648763,36908,instructions
4,629121,34678,instructions
4,465059,25621,instructions
4,465030,23496,instructions
4,647539,20310,instructions
4,648037,20231,instructions
4,465033,19588,instructions
4,465031,19252,instructions
4,465032,19210,instructions
4,648038,18776,instructions
4,648031,9859,instructions
4,465016,9470,instructions
4,922,9341,instructions
4,484037,8810,instructions
4,465054,7916,instructions
4,465022,7602,instructions
4,465018,7563,instructions
4,465014,7070,instructions
4,87481,7005,instructions
4,510801,6931,instructions
4,911,5938,instructions
4,465012,5623,instructions
4,465023,5604,instructions
4,648761,36392634,ref-cycles
4,629354,33863774,ref-cycles
4,648052,31555500,ref-cycles
4,629353,10219484,ref-cycles
4,648051,9650988,ref-cycles
4,648029,3893647,ref-cycles
4,647531,1127161,ref-cycles
4,465034,881544,ref-cycles
4,647972,853668,ref-cycles
4,42066,589030,ref-cycles
4,648762,332994,ref-cycles
4,648034,292353,ref-cycles
4,648032,262982,ref-cycles
4,629342,217994,ref-cycles
4,648767,171097,ref-cycles
4,629123,148971,ref-cycles
4,15,147292,ref-cycles
4,648033,125580,ref-cycles
4,648763,117645,ref-cycles
4,238520,114563,ref-cycles
4,648039,114264,ref-cycles
4,648437,108376,ref-cycles
4,648036,102971,ref-cycles
4,629122,101959,ref-cycles
4,104341,80362,ref-cycles
4,465030,74888,ref-cycles
4,465059,73393,ref-cycles
4,465033,72036,ref-cycles
4,635987,65803,ref-cycles
4,629124,65688,ref-cycles
4,629121,62031,ref-cycles
4,922,59501,ref-cycles
4,648037,46276,ref-cycles
4,647539,42803,ref-cycles
4,648038,38272,ref-cycles
4,465031,37996,ref-cycles
4,465032,35811,ref-cycles
4,465018,26657,ref-cycles
4,465022,26496,ref-cycles
4,911,24748,ref-cycles
4,465054,24702,ref-cycles
4,465016,24127,ref-cycles
4,87481,18883,ref-cycles
4,648031,18400,ref-cycles
4,465012,17733,ref-cycles
4,465014,17365,ref-cycles
4,484037,16445,ref-cycles
4,510801,15686,ref-cycles
4,465023,14605,ref-cycles
4,648029,1332,LLC-load-misses
4,648032,771,LLC-load-misses
4,648034,469,LLC-load-misses
4,648040,442,LLC-load-misses
4,629101,433,LLC-load-misses
4,647531,371,LLC-load-misses
4,648033,368,LLC-load-misses
4,648761,97,LLC-load-misses
4,648762,55,LLC-load-misses
4,629342,45,LLC-load-misses
4,648031,44,LLC-load-misses
4,648036,27,LLC-load-misses
4,648039,27,LLC-load-misses
4,647972,16,LLC-load-misses
4,629354,14,LLC-load-misses
4,465054,11,LLC-load-misses
4,510801,6,LLC-load-misses
4,922,5,LLC-load-misses
4,629123,5,LLC-load-misses
4,42066,4,LLC-load-misses
4,648051,4,LLC-load-misses
4,15,3,LLC-load-misses
4,104341,3,LLC-load-misses
4,465034,3,LLC-load-misses
4,484037,3,LLC-load-misses
4,87481,2,LLC-load-misses
4,465016,2,LLC-load-misses
4,465030,2,LLC-load-misses
4,465059,2,LLC-load-misses
4,629122,2,LLC-load-misses
4,911,1,LLC-load-misses
4,465031,1,LLC-load-misses
4,629121,1,LLC-load-misses
4,629124,1,LLC-load-misses
4,629353,1,LLC-load-misses
4,648763,1,LLC-load-misses
4,648761,275143,LLC-loads
4,648052,245577,LLC-loads
4,629354,192066,LLC-loads
4,648051,52407,LLC-loads
4,629353,48861,LLC-loads
4,648029,37656,LLC-loads
4,629101,25725,LLC-loads
4,629137,16808,LLC-loads
4,465034,5334,LLC-loads
4,648040,5172,LLC-loads
4,647972,5026,LLC-loads
4,42066,4934,LLC-loads
4,647531,2700,LLC-loads
4,648032,1792,LLC-loads
4,629342,1757,LLC-loads
4,629123,1573,LLC-loads
4,648762,1568,LLC-loads
4,648034,1194,LLC-loads
4,648767,1109,LLC-loads
4,648437,743,LLC-loads
4,629121,731,LLC-loads
4,238520,663,LLC-loads
4,465059,659,LLC-loads
4,648036,651,LLC-loads
4,648039,629,LLC-loads
4,648033,602,LLC-loads
4,104341,594,LLC-loads
4,648763,585,LLC-loads
4,465033,495,LLC-loads
4,15,473,LLC-loads
4,629122,455,LLC-loads
4,629124,449,LLC-loads
4,465030,388,LLC-loads
4,635987,352,LLC-loads
4,648037,288,LLC-loads
4,465031,240,LLC-loads
4,922,239,LLC-loads
4,647539,231,LLC-loads
4,465032,213,LLC-loads
4,648038,207,LLC-loads
4,465054,193,LLC-loads
4,465022,154,LLC-loads
4,87481,145,LLC-loads
4,484037,139,LLC-loads
4,465018,114,LLC-loads
4,911,113,LLC-loads
4,510801,109,LLC-loads
4,465016,83,LLC-loads
4,465014,60,LLC-loads
4,648031,58,LLC-loads
4,465023,52,LLC-loads
4,465012,51,LLC-loads
4,629137,176,LLC-store-misses
4,648761,16,LLC-store-misses
4,648052,3,LLC-store-misses
4,648761,22341,LLC-stores
4,629354,15138,LLC-stores
4,648052,14323,LLC-stores
4,648761,46880670,cycles
4,629354,30887173,cycles
4,648052,29243384,cycles
4,629353,8030001,cycles
4,648051,6773822,cycles
4,42066,427678,cycles
4,647531,339157,cycles
4,647972,326280,cycles
4,648037,126733,cycles
4,648767,121839,cycles
4,648038,115305,cycles
4,647539,99831,cycles
4,648763,79970,cycles
4,15,75155,cycles
4,238520,73600,cycles
4,629331,70906,cycles
4,648437,68140,cycles
4,465059,64688,cycles
4,465033,57758,cycles
4,647691,44456,cycles
4,629121,42400,cycles
4,90240,39872,cycles
4,465049,39600,cycles
4,648036,37231,cycles
4,465032,33455,cycles
4,629123,31150,cycles
4,629124,30240,cycles
4,465031,29835,cycles
4,510689,28736,cycles
4,90239,27771,cycles
4,629122,25131,cycles
4,465046,21044,cycles
4,465029,19531,cycles
4,87482,16578,cycles
4,465020,15891,cycles
4,310,9128,cycles
4,465019,8193,cycles
4,465021,7501,cycles
4,311,5680,cycles
4,648761,35397438,instructions
4,648052,17889568,instructions
4,629354,17308903,instructions
4,629353,5581629,instructions
4,648051,4803677,instructions
4,42066,220249,instructions
4,647972,125042,instructions
4,647539,124015,instructions
4,629342,119576,instructions
4,648037,69500,instructions
4,15,62478,instructions
4,648038,48169,instructions
4,648767,46732,instructions
4,648763,39190,instructions
4,238520,38676,instructions
4,648437,35172,instructions
4,629122,27890,instructions
4,629124,27852,instructions
4,647531,26510,instructions
4,465059,26487,instructions
4,629123,24514,instructions
4,465030,24198,instructions
4,648039,23937,instructions
4,629121,23300,instructions
4,648036,20217,instructions
4,465033,19711,instructions
4,465031,19318,instructions
4,465032,19217,instructions
4,629331,18833,instructions
4,465049,18803,instructions
4,647691,17928,instructions
4,90240,14187,instructions
4,90239,12234,instructions
4,510689,9667,instructions
4,465046,8881,instructions
4,87482,8874,instructions
4,465029,8838,instructions
4,465019,6902,instructions
4,465020,6839,instructions
4,310,6510,instructions
4,465021,5633,instructions
4,465017,5624,instructions
4,311,4298,instructions
4,648761,43920867,ref-cycles
4,648052,29247076,ref-cycles
4,629354,29217432,ref-cycles
4,629353,8088636,ref-cycles
4,648051,6849608,ref-cycles
4,648029,2651831,ref-cycles
4,465034,858546,ref-cycles
4,42066,537004,ref-cycles
4,647972,514855,ref-cycles
4,629342,359950,ref-cycles
4,647531,348059,ref-cycles
4,647539,179883,ref-cycles
4,648767,153985,ref-cycles
4,629331,135907,ref-cycles
4,648038,134803,ref-cycles
4,648037,126730,ref-cycles
4,15,117484,ref-cycles
4,648437,116587,ref-cycles
4,238520,107318,ref-cycles
4,648763,105386,ref-cycles
4,465030,78453,ref-cycles
4,465049,75900,ref-cycles
4,465033,73485,ref-cycles
4,104341,71645,ref-cycles
4,465059,64653,ref-cycles
4,629123,59708,ref-cycles
4,648039,53337,ref-cycles
4,629122,48162,ref-cycles
4,647691,44459,ref-cycles
4,629121,42412,ref-cycles
4,90240,39859,ref-cycles
4,465031,38203,ref-cycles
4,648036,37237,ref-cycles
4,465032,36731,ref-cycles
4,87482,31786,ref-cycles
4,465020,30475,ref-cycles
4,629124,30245,ref-cycles
4,510689,28750,ref-cycles
4,90239,27784,ref-cycles
4,465046,21045,ref-cycles
4,465029,19527,ref-cycles
4,465017,16330,ref-cycles
4,465019,15709,ref-cycles
4,465021,14375,ref-cycles
4,310,9131,ref-cycles
4,311,5681,ref-cycles
4,647539,421,LLC-load-misses
4,648029,232,LLC-load-misses
4,629101,221,LLC-load-misses
4,629353,131,LLC-load-misses
4,648761,77,LLC-load-misses
4,648037,29,LLC-load-misses
4,648040,23,LLC-load-misses
4,465049,18,LLC-load-misses
4,510689,13,LLC-load-misses
4,647691,11,LLC-load-misses
4,90240,10,LLC-load-misses
4,629331,10,LLC-load-misses
4,629342,8,LLC-load-misses
4,629354,8,LLC-load-misses
4,647531,5,LLC-load-misses
4,648052,4,LLC-load-misses
4,465029,3,LLC-load-misses
4,647972,3,LLC-load-misses
4,87482,2,LLC-load-misses
4,90239,2,LLC-load-misses
4,629124,2,LLC-load-misses
4,310,1,LLC-load-misses
4,465021,1,LLC-load-misses
4,465034,1,LLC-load-misses
4,465046,1,LLC-load-misses
4,629121,1,LLC-load-misses
4,629122,1,LLC-load-misses
4,629123,1,LLC-load-misses
4,648761,259884,LLC-loads
4,629354,211647,LLC-loads
4,648052,153801,LLC-loads
4,629353,59349,LLC-loads
4,648051,54726,LLC-loads
4,648029,24095,LLC-loads
4,629101,13075,LLC-loads
4,42066,4862,LLC-loads
4,465034,4736,LLC-loads
4,648040,4309,LLC-loads
4,629137,3832,LLC-loads
4,647972,2437,LLC-loads
4,647539,2404,LLC-loads
4,629342,1881,LLC-loads
4,648038,930,LLC-loads
4,629331,914,LLC-loads
4,465049,789,LLC-loads
4,648767,779,LLC-loads
4,648437,748,LLC-loads
4,648037,731,LLC-loads
4,465059,705,LLC-loads
4,238520,669,LLC-loads
4,629121,640,LLC-loads
4,629123,585,LLC-loads
4,104341,532,LLC-loads
4,648763,509,LLC-loads
4,465033,484,LLC-loads
4,465030,403,LLC-loads
4,647531,399,LLC-loads
4,647691,391,LLC-loads
4,648039,341,LLC-loads
4,15,311,LLC-loads
4,90240,271,LLC-loads
4,90239,258,LLC-loads
4,465031,242,LLC-loads
4,510689,242,LLC-loads
4,465032,235,LLC-loads
4,629124,196,LLC-loads
4,648036,193,LLC-loads
4,465046,179,LLC-loads
4,629122,165,LLC-loads
4,465020,148,LLC-loads
4,87482,124,LLC-loads
4,465029,119,LLC-loads
4,310,103,LLC-loads
4,311,77,LLC-loads
4,465017,59,LLC-loads
4,465019,52,LLC-loads
4,465021,44,LLC-loads
4,648761,16,LLC-store-misses
4,629137,6,LLC-store-misses
4,648761,20579,LLC-stores
4,648052,13681,LLC-stores
4,629354,12399,LLC-stores
4,629353,2789,LLC-stores
4,648051,2097,LLC-stores
4,629137,69949280,cycles
4,648761,47053466,cycles
4,648052,24879145,cycles
4,629354,24016151,cycles
4,648051,7961408,cycles
4,629353,7859788,cycles
4,14,808511,cycles
4,647972,696631,cycles
4,629331,694701,cycles
4,42066,395184,cycles
4,15,265000,cycles
4,635987,241430,cycles
4,648038,122299,cycles
4,648767,121202,cycles
4,629123,112841,cycles
4,238520,93705,cycles
4,629338,90282,cycles
4,629124,84786,cycles
4,629121,84115,cycles
4,648437,79139,cycles
4,648763,74590,cycles
4,647531,60398,cycles
4,465059,57815,cycles
4,465033,56016,cycles
4,648037,48853,cycles
4,647539,35876,cycles
4,629122,32597,cycles
4,465031,30036,cycles
4,629339,29332,cycles
4,465032,28358,cycles
4,648036,26806,cycles
4,629340,23410,cycles
4,465022,20994,cycles
4,629341,19752,cycles
4,88546,18723,cycles
4,465018,17431,cycles
4,630151,15990,cycles
4,87483,15241,cycles
4,87480,12203,cycles
4,465012,10953,cycles
4,465014,10650,cycles
4,465016,9762,cycles
4,465023,9705,cycles
4,629137,92123265,instructions
4,648761,38190943,instructions
4,648052,14931428,instructions
4,629354,13756970,instructions
4,629353,4931785,instructions
4,648051,4871053,instructions
4,14,1203692,instructions
4,635987,433523,instructions
4,647972,291043,instructions
4,629331,232619,instructions
4,42066,213568,instructions
4,15,190120,instructions
4,629342,119254,instructions
4,629123,105465,instructions
4,648038,99606,instructions
4,629124,57730,instructions
4,647531,56712,instructions
4,629121,54682,instructions
4,238520,47334,instructions
4,648767,45535,instructions
4,629338,41150,instructions
4,648039,38259,instructions
4,648437,37114,instructions
4,648763,36699,instructions
4,465059,25435,instructions
4,465030,23650,instructions
4,629122,22734,instructions
4,648037,20980,instructions
4,647539,20032,instructions
4,465033,19590,instructions
4,465032,19267,instructions
4,465031,19186,instructions
4,629339,14541,instructions
4,648036,14487,instructions
4,629340,11422,instructions
4,629341,10862,instructions
4,630151,8679,instructions
4,87480,7017,instructions
4,87483,6979,instructions
4,88546,6969,instructions
4,465014,6924,instructions
4,465016,6865,instructions
4,465022,6864,instructions
4,465018,6839,instructions
4,465023,5657,instructions
4,465012,5644,instructions
4,629137,100176808,ref-cycles
4,648761,45186867,ref-cycles
4,648052,25920058,ref-cycles
4,629354,23912034,ref-cycles
4,648051,7964026,ref-cycles
4,629353,7778600,ref-cycles
4,648029,2639968,ref-cycles
4,14,846929,ref-cycles
4,647972,696624,ref-cycles
4,629331,694715,ref-cycles
4,42066,506000,ref-cycles
4,15,328279,ref-cycles
4,629342,242075,ref-cycles
4,635987,241431,ref-cycles
4,648767,171994,ref-cycles
4,629123,147936,ref-cycles
4,629121,139886,ref-cycles
4,648038,127282,ref-cycles
4,238520,127098,ref-cycles
4,648039,111343,ref-cycles
4,648763,108698,ref-cycles
4,647531,104696,ref-cycles
4,648437,101154,ref-cycles
4,629124,96899,ref-cycles
4,629338,90298,ref-cycles
4,465059,74934,ref-cycles
4,465033,72220,ref-cycles
4,104341,66631,ref-cycles
4,465030,66401,ref-cycles
4,629122,62491,ref-cycles
4,647539,48921,ref-cycles
4,648037,48875,ref-cycles
4,465031,38479,ref-cycles
4,465032,36777,ref-cycles
4,630151,30636,ref-cycles
4,629339,29325,ref-cycles
4,648036,26818,ref-cycles
4,629340,23414,ref-cycles
4,465022,20999,ref-cycles
4,629341,19734,ref-cycles
4,88546,18722,ref-cycles
4,465018,17434,ref-cycles
4,87483,15249,ref-cycles
4,87480,12213,ref-cycles
4,465012,10948,ref-cycles
4,465014,10649,ref-cycles
4,465016,9775,ref-cycles
4,465023,9706,ref-cycles
4,629137,64414,LLC-load-misses
4,648761,9813,LLC-load-misses
4,629101,1226,LLC-load-misses
4,648029,1021,LLC-load-misses
4,648040,409,LLC-load-misses
4,647531,290,LLC-load-misses
4,629121,266,LLC-load-misses
4,629342,212,LLC-load-misses
4,635987,200,LLC-load-misses
4,629331,162,LLC-load-misses
4,629123,107,LLC-load-misses
4,647972,97,LLC-load-misses
4,648038,91,LLC-load-misses
4,629124,71,LLC-load-misses
4,14,56,LLC-load-misses
4,630151,32,LLC-load-misses
4,88546,30,LLC-load-misses
4,648039,29,LLC-load-misses
4,42066,28,LLC-load-misses
4,648051,25,LLC-load-misses
4,465022,21,LLC-load-misses
4,648037,19,LLC-load-misses
4,648053,18,LLC-load-misses
4,465034,15,LLC-load-misses
4,647539,15,LLC-load-misses
4,629354,14,LLC-load-misses
4,629353,13,LLC-load-misses
4,629122,11,LLC-load-misses
4,465016,10,LLC-load-misses
4,648052,10,LLC-load-misses
4,648767,9,LLC-load-misses
4,465012,8,LLC-load-misses
4,465030,8,LLC-load-misses
4,465059,8,LLC-load-misses
4,648036,8,LLC-load-misses
4,104341,7,LLC-load-misses
4,465033,7,LLC-load-misses
4,465018,6,LLC-load-misses
4,629340,6,LLC-load-misses
4,15,5,LLC-load-misses
4,465023,5,LLC-load-misses
4,87480,4,LLC-load-misses
4,87483,4,LLC-load-misses
4,238520,4,LLC-load-misses
4,629338,4,LLC-load-misses
4,629339,4,LLC-load-misses
4,465032,3,LLC-load-misses
4,465014,2,LLC-load-misses
4,465031,2,LLC-load-misses
4,629341,2,LLC-load-misses
4,648437,2,LLC-load-misses
4,629137,562035,LLC-loads
4,648761,248225,LLC-loads
4,629354,185272,LLC-loads
4,648052,171261,LLC-loads
4,629353,38062,LLC-loads
4,648029,30732,LLC-loads
4,629101,26391,LLC-loads
4,629331,6702,LLC-loads
4,14,5420,LLC-loads
4,465034,5381,LLC-loads
4,647972,5235,LLC-loads
4,42066,4518,LLC-loads
4,648040,3540,LLC-loads
4,629342,1966,LLC-loads
4,629121,1333,LLC-loads
4,15,1073,LLC-loads
4,629123,1049,LLC-loads
4,648767,1032,LLC-loads
4,635987,984,LLC-loads
4,629124,870,LLC-loads
4,648038,832,LLC-loads
4,238520,819,LLC-loads
4,629338,777,LLC-loads
4,648039,747,LLC-loads
4,465059,653,LLC-loads
4,647531,638,LLC-loads
4,648763,584,LLC-loads
4,648437,566,LLC-loads
4,104341,508,LLC-loads
4,465033,485,LLC-loads
4,648037,355,LLC-loads
4,465030,335,LLC-loads
4,465031,237,LLC-loads
4,465032,231,LLC-loads
4,629339,229,LLC-loads
4,647539,223,LLC-loads
4,629122,202,LLC-loads
4,465018,176,LLC-loads
4,630151,166,LLC-loads
4,465022,159,LLC-loads
4,648053,156,LLC-loads
4,629340,150,LLC-loads
4,88546,148,LLC-loads
4,648036,144,LLC-loads
4,629341,135,LLC-loads
4,87483,130,LLC-loads
4,87480,94,LLC-loads
4,465012,65,LLC-loads
4,465014,62,LLC-loads
4,465023,56,LLC-loads
4,465016,44,LLC-loads
4,629137,7763,LLC-store-misses
4,648052,8,LLC-store-misses
4,648761,7,LLC-store-misses
4,629137,48184,LLC-stores
4,648761,10480,LLC-stores
4,629354,9701,LLC-stores
4,648051,2565,LLC-stores
4,629353,2498,LLC-stores
5,648761,55444481,cycles
5,629354,34300939,cycles
5,648052,32715867,cycles
5,648051,9965290,cycles
5,1535,6578285,cycles
5,1594,3052450,cycles
5,629137,1266090,cycles
5,647972,961477,cycles
5,647531,836807,cycles
5,1592,758870,cycles
5,629106,483012,cycles
5,42066,425820,cycles
5,635987,186259,cycles
5,1469,176374,cycles
5,629124,149053,cycles
5,629121,123232,cycles
5,648038,121137,cycles
5,648762,120228,cycles
5,648036,116417,cycles
5,648037,116247,cycles
5,648767,108529,cycles
5,1608,85873,cycles
5,238520,81999,cycles
5,629122,76567,cycles
5,648437,74393,cycles
5,15,72320,cycles
5,648763,70933,cycles
5,465033,67465,cycles
5,465059,60462,cycles
5,629123,59272,cycles
5,1484,41999,cycles
5,1486,41010,cycles
5,647539,32367,cycles
5,465031,31302,cycles
5,465024,30176,cycles
5,465032,27904,cycles
5,629105,27800,cycles
5,648053,22112,cycles
5,465045,21362,cycles
5,465054,20472,cycles
5,465020,19175,cycles
5,629355,18126,cycles
5,311,16114,cycles
5,510801,14627,cycles
5,465021,13770,cycles
5,465019,12817,cycles
5,629104,12587,cycles
5,629103,9614,cycles
5,310,8411,cycles
5,648761,44676553,instructions
5,648052,20227897,instructions
5,629354,19771619,instructions
5,1535,10301611,instructions
5,648051,6113331,instructions
5,629353,6066112,instructions
5,1594,6014991,instructions
5,1592,1061389,instructions
5,647531,968512,instructions
5,629106,442934,instructions
5,635987,415144,instructions
5,629137,407883,instructions
5,647972,385683,instructions
5,42066,224771,instructions
5,629342,155338,instructions
5,629124,112592,instructions
5,1469,110025,instructions
5,629121,102615,instructions
5,1608,97122,instructions
5,648036,74903,instructions
5,648037,74498,instructions
5,648038,73732,instructions
5,15,57283,instructions
5,1484,46969,instructions
5,648767,46888,instructions
5,648762,44787,instructions
5,238520,40438,instructions
5,648039,40107,instructions
5,648437,40096,instructions
5,648763,38749,instructions
5,629122,34983,instructions
5,629123,33156,instructions
5,1486,27187,instructions
5,465059,26023,instructions
5,465030,22788,instructions
5,647539,20258,instructions
5,465033,19640,instructions
5,465031,19241,instructions
5,465032,19184,instructions
5,629105,12800,instructions
5,465024,9056,instructions
5,465054,8467,instructions
5,465045,8015,instructions
5,510801,7025,instructions
5,465017,6874,instructions
5,465019,6874,instructions
5,629355,5715,instructions
5,648053,5687,instructions
5,465020,5619,instructions
5,465021,5597,instructions
5,310,5534,instructions
5,629103,5168,instructions
5,629104,5125,instructions
5,311,4297,instructions
5,648761,53004210,ref-cycles
5,629354,38047440,ref-cycles
5,648052,34913897,ref-cycles
5,629353,10704113,ref-cycles
5,648051,10684049,ref-cycles
5,1535,6537750,ref-cycles
5,1594,3052445,ref-cycles
5,629137,1463766,ref-cycles
5,647531,1152783,ref-cycles
5,647972,1042153,ref-cycles
5,1592,758885,ref-cycles
5,629342,626382,ref-cycles
5,42066,620977,ref-cycles
5,629106,483000,ref-cycles
5,648762,230437,ref-cycles
5,635987,186277,ref-cycles
5,1469,176433,ref-cycles
5,629121,176249,ref-cycles
5,648767,173995,ref-cycles
5,629124,155342,ref-cycles
5,648437,123211,ref-cycles
5,648038,121164,ref-cycles
5,648036,116426,ref-cycles
5,648037,116265,ref-cycles
5,15,114885,ref-cycles
5,648039,113758,ref-cycles
5,238520,106191,ref-cycles
5,648763,103707,ref-cycles
5,465033,85905,ref-cycles
5,1608,85882,ref-cycles
5,629122,82961,ref-cycles
5,629123,77809,ref-cycles
5,465059,77556,ref-cycles
5,104341,77004,ref-cycles
5,465030,64860,ref-cycles
5,647539,44620,ref-cycles
5,1484,41998,ref-cycles
5,1486,41009,ref-cycles
5,465031,40526,ref-cycles
5,465054,39238,ref-cycles
5,465032,35857,ref-cycles
5,465024,30176,ref-cycles
5,510801,28037,ref-cycles
5,629105,27807,ref-cycles
5,648053,22103,ref-cycles
5,465045,21367,ref-cycles
5,465018,21045,ref-cycles
5,465020,19182,ref-cycles
5,629355,18124,ref-cycles
5,311,16123,ref-cycles
5,465017,14168,ref-cycles
5,465021,13777,ref-cycles
5,465023,13708,ref-cycles
5,465019,12811,ref-cycles
5,629104,12604,ref-cycles
5,465016,12236,ref-cycles
5,465012,11293,ref-cycles
5,465014,10948,ref-cycles
5,629103,9614,ref-cycles
5,310,8418,ref-cycles
5,1535,19021,LLC-load-misses
5,648761,9194,LLC-load-misses
5,1594,7291,LLC-load-misses
5,629101,6605,LLC-load-misses
5,629106,963,LLC-load-misses
5,647531,930,LLC-load-misses
5,1592,668,LLC-load-misses
5,648029,557,LLC-load-misses
5,629137,519,LLC-load-misses
5,648040,277,LLC-load-misses
5,629342,189,LLC-load-misses
5,648762,155,LLC-load-misses
5,648052,124,LLC-load-misses
5,1469,117,LLC-load-misses
5,629354,108,LLC-load-misses
5,1608,84,LLC-load-misses
5,465054,65,LLC-load-misses
5,629124,59,LLC-load-misses
5,635987,56,LLC-load-misses
5,465024,55,LLC-load-misses
5,648036,52,LLC-load-misses
5,465045,51,LLC-load-misses
5,1484,49,LLC-load-misses
5,42066,46,LLC-load-misses
5,629104,43,LLC-load-misses
5,648037,43,LLC-load-misses
5,648051,42,LLC-load-misses
5,1486,41,LLC-load-misses
5,629105,40,LLC-load-misses
