time,pid,block,byte
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,96,49152
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,808,24,12288
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,96,49152
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,984912,24,12288
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,96,49152
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,987011,8,4096
596,987011,0,0
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,0,0
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,983025,8,4096
596,984912,8,4096
596,984912,8,4096
596,983034,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,987011,8,4096
596,987011,0,0
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,0,0
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,808,8,4096
596,808,8,4096
